d3mIndex,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
3854,34.0,2.0,1.0,2.0,65.0,325.0,0.1,10.15,32.03,3297.79,0.11,183.21,14.0,9.0,9.0,0.0,15.0,17.0,42.0,23.0,3.0,
3855,9.0,2.0,1.0,2.0,17.0,62.91,0.16,6.4,9.83,402.61,0.02,22.37,6.0,0.0,1.0,0.0,8.0,5.0,9.0,8.0,3.0,False
3857,30.0,9.0,9.0,4.0,137.0,696.98,0.03,36.73,18.97,25602.49,0.23,1422.36,24.0,4.0,2.0,0.0,19.0,15.0,79.0,58.0,17.0,
3858,71.0,8.0,6.0,5.0,277.0,1622.66,0.02,44.82,36.2,72733.38,0.54,4040.74,51.0,10.0,10.0,0.0,24.0,34.0,150.0,127.0,15.0,False
3860,5.0,3.0,1.0,2.0,14.0,51.81,0.18,5.63,9.21,291.41,0.02,16.19,3.0,0.0,0.0,0.0,9.0,4.0,9.0,5.0,5.0,False
3861,21.0,2.0,1.0,2.0,64.0,236.83,0.07,14.58,16.23,3453.74,0.08,191.87,16.0,0.0,3.0,0.0,7.0,6.0,39.0,25.0,3.0,
3862,12.0,2.0,1.0,2.0,25.0,97.67,0.15,6.86,14.24,669.75,0.03,37.21,8.0,1.0,1.0,0.0,8.0,7.0,13.0,12.0,3.0,
3864,39.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,
3866,12.0,2.0,1.0,2.0,20.0,71.7,0.31,3.21,22.31,230.46,0.02,12.8,8.0,0.0,2.0,0.0,5.0,7.0,11.0,9.0,3.0,False
3870,13.0,2.0,1.0,1.0,50.0,232.19,0.05,19.13,12.14,4440.69,0.08,246.7,8.0,0.0,3.0,0.0,17.0,8.0,32.0,18.0,3.0,
3871,12.0,4.0,4.0,2.0,40.0,172.88,0.05,18.67,9.26,3227.04,0.06,179.28,9.0,0.0,1.0,0.0,14.0,6.0,24.0,16.0,7.0,False
3872,8.0,3.0,1.0,2.0,29.0,129.32,0.14,7.0,18.47,905.26,0.04,50.29,6.0,0.0,0.0,0.0,11.0,11.0,15.0,14.0,5.0,
3873,31.0,4.0,1.0,1.0,87.0,387.97,0.04,23.63,16.42,9165.8,0.13,509.21,21.0,1.0,3.0,4.0,14.0,8.0,60.0,27.0,7.0,
3874,17.0,5.0,3.0,3.0,51.0,242.5,0.08,13.09,18.52,3174.54,0.08,176.36,12.0,1.0,2.0,0.0,16.0,11.0,33.0,18.0,9.0,False
3875,81.0,5.0,1.0,4.0,85.0,408.63,0.06,15.5,26.36,6333.69,0.14,351.87,29.0,29.0,21.0,0.0,14.0,14.0,54.0,31.0,9.0,
3876,44.0,7.0,1.0,5.0,103.0,528.32,0.08,12.11,43.61,6399.83,0.18,355.55,32.0,4.0,6.0,0.0,13.0,22.0,62.0,41.0,13.0,False
3878,21.0,2.0,1.0,2.0,65.0,312.48,0.12,8.06,38.79,2517.18,0.1,139.84,17.0,0.0,2.0,0.0,10.0,18.0,36.0,29.0,3.0,
3879,13.0,2.0,1.0,2.0,28.0,118.94,0.16,6.11,19.46,726.87,0.04,40.38,12.0,0.0,1.0,0.0,10.0,9.0,17.0,11.0,3.0,
3880,14.0,3.0,1.0,2.0,48.0,217.13,0.07,15.0,14.48,3256.96,0.07,180.94,11.0,0.0,1.0,0.0,15.0,8.0,32.0,16.0,5.0,
3881,26.0,1.0,1.0,1.0,68.0,340.0,0.21,4.76,71.43,1618.4,0.11,89.91,13.0,7.0,3.0,0.0,7.0,25.0,34.0,34.0,1.0,
3882,72.0,16.0,11.0,5.0,220.0,1283.24,0.03,29.86,42.98,38313.75,0.43,2128.54,60.0,1.0,9.0,0.0,23.0,35.0,128.0,95.0,31.0,False
3883,30.0,4.0,1.0,1.0,69.0,262.71,0.05,19.33,13.59,5079.01,0.09,282.17,18.0,6.0,4.0,0.0,8.0,6.0,40.0,29.0,7.0,
3884,16.0,3.0,1.0,2.0,52.0,238.42,0.05,18.21,13.09,4342.61,0.08,241.26,11.0,0.0,3.0,0.0,17.0,7.0,37.0,15.0,5.0,
3885,42.0,10.0,5.0,4.0,135.0,749.87,0.04,25.0,29.99,18746.74,0.25,1041.49,35.0,0.0,5.0,0.0,25.0,22.0,91.0,44.0,19.0,False
3886,68.0,24.0,22.0,10.0,384.0,2239.83,0.01,67.1,33.38,150285.35,0.75,8349.19,54.0,9.0,5.0,0.0,26.0,31.0,224.0,160.0,47.0,
3887,25.0,3.0,1.0,3.0,72.0,353.3,0.08,12.69,27.85,4482.44,0.12,249.02,20.0,0.0,3.0,0.0,14.0,16.0,43.0,29.0,5.0,
3888,70.0,13.0,7.0,6.0,262.0,1507.78,0.02,47.82,31.53,72104.22,0.5,4005.79,61.0,1.0,6.0,0.0,26.0,28.0,162.0,103.0,25.0,
3889,14.0,4.0,4.0,3.0,31.0,133.98,0.1,10.21,13.12,1368.51,0.04,76.03,9.0,0.0,3.0,0.0,14.0,7.0,23.0,11.0,7.0,
3890,21.0,2.0,1.0,2.0,79.0,398.51,0.1,10.4,38.32,4144.47,0.13,230.25,18.0,0.0,1.0,0.0,13.0,20.0,47.0,32.0,3.0,False
3892,32.0,3.0,1.0,2.0,89.0,463.64,0.08,12.61,36.76,5848.2,0.15,324.9,18.0,7.0,4.0,0.0,15.0,22.0,52.0,37.0,5.0,False
3893,29.0,4.0,1.0,4.0,68.0,307.6,0.06,17.89,17.2,5502.66,0.1,305.7,20.0,2.0,5.0,0.0,14.0,9.0,45.0,23.0,7.0,
3894,33.0,4.0,4.0,3.0,88.0,458.43,0.07,14.1,32.52,6461.71,0.15,358.98,27.0,0.0,4.0,0.0,17.0,21.0,54.0,37.0,7.0,False
3895,19.0,3.0,1.0,2.0,92.0,432.44,0.06,15.77,27.43,6818.14,0.14,378.79,16.0,0.0,1.0,0.0,11.0,15.0,49.0,43.0,5.0,
3896,39.0,9.0,7.0,7.0,135.0,727.96,0.03,28.6,25.45,20819.74,0.24,1156.65,29.0,3.0,3.0,2.0,22.0,20.0,83.0,52.0,17.0,
3897,19.0,3.0,1.0,3.0,38.0,166.91,0.14,7.33,22.76,1223.99,0.06,68.0,13.0,0.0,4.0,0.0,12.0,9.0,27.0,11.0,5.0,
3899,20.0,5.0,1.0,2.0,69.0,312.13,0.07,13.75,22.7,4291.73,0.1,238.43,13.0,1.0,4.0,0.0,11.0,12.0,39.0,30.0,9.0,
3900,13.0,5.0,1.0,2.0,47.0,183.62,0.05,19.0,9.66,3488.85,0.06,193.83,10.0,0.0,1.0,0.0,10.0,5.0,28.0,19.0,9.0,
3901,9.0,2.0,1.0,2.0,22.0,85.95,0.11,9.0,9.55,773.56,0.03,42.98,4.0,2.0,1.0,0.0,10.0,5.0,13.0,9.0,3.0,
3903,26.0,6.0,1.0,3.0,80.0,345.75,0.03,28.79,12.01,9952.78,0.12,552.93,16.0,3.0,5.0,0.0,13.0,7.0,49.0,31.0,11.0,
3905,15.0,2.0,1.0,1.0,47.0,195.99,0.06,17.0,11.53,3331.77,0.07,185.1,9.0,2.0,2.0,0.0,12.0,6.0,30.0,17.0,3.0,
3906,8.0,1.0,1.0,1.0,13.0,39.0,0.33,3.0,13.0,117.0,0.01,6.5,3.0,2.0,1.0,0.0,4.0,4.0,7.0,6.0,1.0,
3907,5.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2.0,1.0,0.0,0.0,4.0,3.0,4.0,3.0,1.0,False
3909,19.0,2.0,1.0,2.0,57.0,271.03,0.14,7.0,38.72,1897.2,0.09,105.4,15.0,0.0,2.0,0.0,9.0,18.0,29.0,28.0,3.0,
3911,6.0,1.0,1.0,1.0,22.0,83.76,0.36,2.78,30.15,232.67,0.03,12.93,4.0,0.0,0.0,0.0,5.0,9.0,12.0,10.0,1.0,False
3912,30.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False
3913,7.0,1.0,1.0,1.0,16.0,57.36,0.25,4.0,14.34,229.44,0.02,12.75,4.0,0.0,1.0,0.0,8.0,4.0,12.0,4.0,1.0,
3914,39.0,13.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,
3915,8.0,1.0,1.0,1.0,13.0,43.19,0.27,3.75,11.52,161.94,0.01,9.0,4.0,0.0,2.0,0.0,6.0,4.0,8.0,5.0,1.0,False
3917,10.0,1.0,1.0,1.0,28.0,96.86,0.11,8.75,11.07,847.56,0.03,47.09,6.0,0.0,2.0,0.0,7.0,4.0,18.0,10.0,1.0,
3918,14.0,2.0,1.0,2.0,53.0,236.35,0.1,9.58,24.66,2265.02,0.08,125.83,10.0,0.0,2.0,0.0,10.0,12.0,30.0,23.0,3.0,
3920,24.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,
3921,21.0,2.0,1.0,2.0,68.0,319.63,0.09,11.14,28.68,3561.59,0.11,197.87,14.0,0.0,4.0,0.0,12.0,14.0,42.0,26.0,3.0,
3924,18.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,
3925,4.0,1.0,1.0,1.0,18.0,66.61,0.25,4.0,16.65,266.43,0.02,14.8,2.0,0.0,0.0,0.0,8.0,5.0,13.0,5.0,1.0,
3926,22.0,2.0,1.0,2.0,61.0,249.34,0.07,13.5,18.47,3366.03,0.08,187.0,14.0,0.0,4.0,0.0,9.0,8.0,37.0,24.0,3.0,False
3927,42.0,17.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,
3928,29.0,5.0,1.0,5.0,141.0,684.98,0.03,32.58,21.02,22318.78,0.23,1239.93,23.0,0.0,4.0,0.0,17.0,12.0,95.0,46.0,9.0,
3930,22.0,3.0,1.0,3.0,64.0,304.31,0.09,11.2,27.17,3408.3,0.1,189.35,15.0,0.0,4.0,0.0,12.0,15.0,36.0,28.0,5.0,False
3931,22.0,2.0,1.0,2.0,60.0,271.41,0.07,14.3,18.98,3881.22,0.09,215.62,15.0,0.0,5.0,0.0,13.0,10.0,38.0,22.0,3.0,
3932,5.0,1.0,1.0,1.0,9.0,25.27,0.38,2.67,9.47,67.38,0.01,3.74,3.0,0.0,0.0,0.0,4.0,3.0,5.0,4.0,1.0,False
3933,11.0,2.0,1.0,2.0,49.0,232.99,0.09,10.77,21.63,2509.12,0.08,139.4,7.0,0.0,2.0,0.0,14.0,13.0,29.0,20.0,3.0,
3935,31.0,5.0,1.0,4.0,89.0,432.36,0.07,13.41,32.24,5798.71,0.14,322.15,23.0,0.0,6.0,0.0,12.0,17.0,51.0,38.0,9.0,False
3936,25.0,3.0,1.0,3.0,93.0,477.02,0.08,12.7,37.55,6060.36,0.16,336.69,18.0,0.0,4.0,0.0,13.0,22.0,50.0,43.0,5.0,False
3937,5.0,1.0,1.0,1.0,9.0,25.27,0.38,2.67,9.47,67.38,0.01,3.74,3.0,0.0,0.0,0.0,4.0,3.0,5.0,4.0,1.0,
3939,12.0,2.0,1.0,2.0,20.0,71.7,0.13,8.0,8.96,573.59,0.02,31.87,8.0,0.0,1.0,0.0,8.0,4.0,12.0,8.0,3.0,
3942,22.0,3.0,1.0,3.0,63.0,299.56,0.09,11.2,26.75,3355.05,0.1,186.39,15.0,0.0,4.0,0.0,12.0,15.0,35.0,28.0,5.0,
3943,16.0,5.0,1.0,2.0,68.0,288.86,0.04,23.14,12.48,6685.02,0.1,371.39,13.0,0.0,1.0,0.0,12.0,7.0,41.0,27.0,9.0,
3945,15.0,5.0,1.0,2.0,52.0,208.0,0.06,17.5,11.89,3640.0,0.07,202.22,11.0,0.0,2.0,0.0,10.0,6.0,31.0,21.0,9.0,
3946,5.0,1.0,1.0,1.0,15.0,49.83,0.22,4.5,11.07,224.23,0.02,12.46,3.0,0.0,0.0,0.0,6.0,4.0,9.0,6.0,1.0,False
3950,16.0,5.0,1.0,2.0,68.0,288.86,0.04,23.14,12.48,6685.02,0.1,371.39,13.0,0.0,1.0,0.0,12.0,7.0,41.0,27.0,9.0,False
3951,5.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,False
3952,8.0,2.0,1.0,2.0,22.0,85.95,0.19,5.14,16.71,442.04,0.03,24.56,6.0,0.0,0.0,0.0,8.0,7.0,13.0,9.0,3.0,
3953,29.0,6.0,4.0,2.0,111.0,559.93,0.05,20.83,26.88,11665.16,0.19,648.06,24.0,0.0,3.0,0.0,15.0,18.0,61.0,50.0,11.0,False
3955,15.0,5.0,1.0,2.0,56.0,224.0,0.06,17.5,12.8,3920.0,0.07,217.78,11.0,0.0,1.0,0.0,10.0,6.0,35.0,21.0,9.0,
3957,11.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False
3962,195.0,25.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,
3964,34.0,6.0,1.0,3.0,87.0,442.61,0.06,15.56,28.45,6885.03,0.15,382.5,25.0,0.0,5.0,1.0,16.0,18.0,52.0,35.0,11.0,False
3965,46.0,7.0,6.0,5.0,69.0,320.43,0.11,9.33,34.33,2990.64,0.11,166.15,38.0,2.0,4.0,0.0,10.0,15.0,41.0,28.0,13.0,
3966,22.0,4.0,1.0,4.0,63.0,309.13,0.08,12.0,25.76,3709.61,0.1,206.09,18.0,1.0,1.0,0.0,15.0,15.0,39.0,24.0,7.0,False
3967,23.0,4.0,1.0,2.0,38.0,164.23,0.13,8.0,20.53,1313.87,0.05,72.99,19.0,0.0,2.0,0.0,10.0,10.0,22.0,16.0,7.0,
3968,91.0,12.0,6.0,8.0,352.0,2250.1,0.04,26.5,84.91,59627.54,0.75,3312.64,68.0,12.0,11.0,0.0,21.0,63.0,193.0,159.0,23.0,False
3970,15.0,2.0,1.0,2.0,25.0,95.18,0.12,8.1,11.75,770.99,0.03,42.83,11.0,0.0,2.0,0.0,9.0,5.0,16.0,9.0,3.0,False
3972,50.0,11.0,11.0,10.0,181.0,1051.13,0.05,20.0,52.56,21022.62,0.35,1167.92,40.0,0.0,8.0,0.0,20.0,36.0,109.0,72.0,21.0,False
3973,31.0,5.0,1.0,2.0,57.0,264.7,0.12,8.31,31.86,2199.04,0.09,122.17,25.0,0.0,0.0,0.0,12.0,13.0,39.0,18.0,9.0,False
3975,15.0,4.0,1.0,4.0,62.0,301.19,0.13,7.63,39.47,2298.59,0.1,127.7,14.0,0.0,1.0,0.0,10.0,19.0,33.0,29.0,7.0,
3976,27.0,5.0,5.0,2.0,54.0,244.27,0.13,7.79,31.35,1903.29,0.08,105.74,22.0,0.0,0.0,0.0,11.0,12.0,37.0,17.0,9.0,
3977,60.0,15.0,15.0,7.0,346.0,1991.19,0.02,51.56,38.62,102670.79,0.66,5703.93,53.0,0.0,7.0,0.0,22.0,32.0,196.0,150.0,29.0,
3978,6.0,1.0,1.0,1.0,22.0,83.76,0.17,6.0,13.96,502.57,0.03,27.92,5.0,0.0,1.0,0.0,8.0,6.0,13.0,9.0,1.0,
3980,5.0,1.0,1.0,1.0,8.0,20.68,0.67,1.5,13.79,31.02,0.01,1.72,3.0,0.0,0.0,0.0,3.0,3.0,5.0,3.0,1.0,False
3981,21.0,2.0,1.0,2.0,62.0,298.06,0.11,9.06,32.9,2700.04,0.1,150.0,18.0,0.0,1.0,0.0,11.0,17.0,34.0,28.0,3.0,
3982,11.0,3.0,3.0,2.0,28.0,124.86,0.11,8.75,14.27,1092.56,0.04,60.7,8.0,0.0,1.0,0.0,14.0,8.0,18.0,10.0,5.0,
3983,11.0,1.0,1.0,1.0,22.0,83.76,0.33,3.06,27.41,255.94,0.03,14.22,5.0,1.0,2.0,1.0,5.0,9.0,11.0,11.0,1.0,
3984,25.0,5.0,1.0,1.0,117.0,536.44,0.07,14.75,36.37,7912.5,0.18,439.58,21.0,1.0,1.0,0.0,8.0,16.0,58.0,59.0,9.0,
3985,23.0,5.0,1.0,1.0,119.0,538.3,0.06,16.0,33.64,8612.86,0.18,478.49,19.0,1.0,1.0,0.0,8.0,15.0,59.0,60.0,9.0,
3986,23.0,5.0,3.0,2.0,58.0,269.34,0.12,8.33,32.32,2244.53,0.09,124.7,16.0,1.0,4.0,0.0,10.0,15.0,33.0,25.0,9.0,
3987,56.0,10.0,6.0,6.0,91.0,450.83,0.07,15.24,29.59,6868.56,0.15,381.59,32.0,19.0,3.0,0.0,14.0,17.0,54.0,37.0,19.0,
3988,26.0,5.0,1.0,1.0,117.0,536.44,0.07,14.75,36.37,7912.5,0.18,439.58,22.0,1.0,1.0,0.0,8.0,16.0,58.0,59.0,9.0,
3989,23.0,3.0,1.0,1.0,105.0,481.42,0.08,13.0,37.03,6258.47,0.16,347.69,19.0,1.0,1.0,0.0,8.0,16.0,53.0,52.0,5.0,
3990,14.0,1.0,1.0,1.0,29.0,96.34,0.17,6.0,16.05,578.02,0.03,32.11,9.0,0.0,3.0,0.0,5.0,5.0,17.0,12.0,1.0,
3991,7.0,1.0,1.0,1.0,17.0,58.81,0.44,2.29,25.73,134.42,0.02,7.47,5.0,0.0,0.0,0.0,4.0,7.0,9.0,8.0,1.0,
3994,7.0,1.0,1.0,1.0,17.0,58.81,0.44,2.29,25.73,134.42,0.02,7.47,5.0,0.0,0.0,0.0,4.0,7.0,9.0,8.0,1.0,False
3996,6.0,1.0,1.0,1.0,18.0,66.61,0.18,5.6,11.89,373.0,0.02,20.72,4.0,0.0,0.0,0.0,8.0,5.0,11.0,7.0,1.0,False
4000,31.0,4.0,4.0,3.0,97.0,512.67,0.06,17.1,29.98,8766.9,0.17,487.05,22.0,1.0,5.0,1.0,19.0,20.0,61.0,36.0,7.0,False
4002,54.0,2.0,1.0,2.0,270.0,1515.97,0.03,30.06,50.43,45571.03,0.51,2531.72,40.0,2.0,10.0,0.0,16.0,33.0,146.0,124.0,3.0,
4003,125.0,7.0,1.0,3.0,365.0,2198.16,0.03,38.37,57.29,84348.16,0.73,4686.01,93.0,7.0,22.0,0.0,22.0,43.0,215.0,150.0,13.0,
4004,16.0,4.0,3.0,2.0,36.0,165.06,0.09,10.83,15.24,1788.14,0.06,99.34,11.0,0.0,3.0,0.0,15.0,9.0,23.0,13.0,7.0,
4006,4.0,1.0,1.0,1.0,3.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,False
4009,24.0,4.0,4.0,3.0,75.0,384.7,0.1,10.34,37.2,3978.11,0.13,221.01,18.0,0.0,4.0,0.0,13.0,22.0,40.0,35.0,7.0,False
4010,58.0,10.0,1.0,4.0,208.0,1248.0,0.04,24.9,50.12,31075.2,0.42,1726.4,44.0,3.0,9.0,0.0,24.0,40.0,126.0,83.0,18.0,
4011,13.0,2.0,1.0,1.0,24.0,91.38,0.2,5.0,18.28,456.88,0.03,25.38,10.0,0.0,1.0,0.0,7.0,7.0,14.0,10.0,3.0,
4013,17.0,4.0,1.0,2.0,63.0,302.86,0.12,8.33,36.34,2523.86,0.1,140.21,14.0,0.0,1.0,0.0,10.0,18.0,33.0,30.0,7.0,
4015,7.0,3.0,1.0,2.0,19.0,76.0,0.15,6.67,11.4,506.67,0.03,28.15,5.0,0.0,0.0,0.0,10.0,6.0,11.0,8.0,5.0,
4016,7.0,2.0,1.0,2.0,12.0,39.86,0.27,3.75,10.63,149.49,0.01,8.3,5.0,0.0,0.0,0.0,6.0,4.0,7.0,5.0,3.0,False
4017,33.0,3.0,1.0,2.0,89.0,452.78,0.09,10.64,42.57,4815.98,0.15,267.55,27.0,0.0,4.0,0.0,12.0,22.0,50.0,39.0,5.0,
4018,16.0,3.0,1.0,3.0,23.0,87.57,0.19,5.33,16.42,467.04,0.03,25.95,11.0,0.0,3.0,0.0,8.0,6.0,15.0,8.0,5.0,
4021,70.0,17.0,12.0,6.0,178.0,994.12,0.03,29.56,33.64,29381.87,0.33,1632.33,56.0,1.0,11.0,0.0,21.0,27.0,102.0,76.0,33.0,False
4022,13.0,1.0,1.0,1.0,39.0,159.41,0.25,3.96,40.27,631.0,0.05,35.06,8.0,0.0,3.0,0.0,5.0,12.0,20.0,19.0,1.0,False
4024,103.0,14.0,7.0,10.0,235.0,1346.06,0.04,25.99,51.8,34977.8,0.45,1943.21,81.0,3.0,16.0,0.0,19.0,34.0,142.0,93.0,27.0,
4025,9.0,2.0,1.0,2.0,24.0,96.0,0.18,5.5,17.45,528.0,0.03,29.33,5.0,0.0,2.0,0.0,8.0,8.0,13.0,11.0,3.0,
4028,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,False
4030,22.0,4.0,3.0,2.0,85.0,421.11,0.08,12.63,33.34,5319.24,0.14,295.51,14.0,1.0,5.0,0.0,12.0,19.0,45.0,40.0,7.0,
4031,8.0,1.0,1.0,1.0,21.0,72.65,0.35,2.86,25.43,207.57,0.02,11.53,4.0,0.0,0.0,1.0,4.0,7.0,11.0,10.0,1.0,False
4032,7.0,1.0,1.0,1.0,15.0,51.89,0.24,4.2,12.36,217.94,0.02,12.11,4.0,0.0,1.0,0.0,6.0,5.0,8.0,7.0,1.0,False
4034,19.0,4.0,1.0,1.0,38.0,144.68,0.12,8.5,17.02,1229.78,0.05,68.32,14.0,0.0,3.0,0.0,7.0,7.0,21.0,17.0,7.0,
4035,23.0,3.0,1.0,2.0,80.0,410.34,0.12,8.48,48.39,3479.36,0.14,193.3,14.0,1.0,6.0,0.0,11.0,24.0,43.0,37.0,5.0,
4038,12.0,4.0,3.0,2.0,60.0,282.03,0.11,9.06,31.12,2555.86,0.09,141.99,7.0,0.0,3.0,0.0,10.0,16.0,31.0,29.0,7.0,False
4040,11.0,4.0,3.0,2.0,60.0,282.03,0.11,9.06,31.12,2555.86,0.09,141.99,7.0,0.0,2.0,0.0,10.0,16.0,31.0,29.0,7.0,
4041,19.0,5.0,3.0,3.0,73.0,350.94,0.1,9.72,36.1,3411.89,0.12,189.55,12.0,0.0,5.0,0.0,10.0,18.0,38.0,35.0,9.0,
4042,61.0,7.0,1.0,5.0,209.0,1167.26,0.04,25.55,45.68,29825.43,0.39,1656.97,51.0,0.0,8.0,0.0,19.0,29.0,131.0,78.0,11.0,False
4043,16.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,
4044,20.0,2.0,1.0,2.0,54.0,247.59,0.12,8.21,30.14,2033.76,0.08,112.99,12.0,2.0,4.0,0.0,10.0,14.0,31.0,23.0,3.0,
4045,14.0,2.0,1.0,2.0,41.0,177.2,0.12,8.18,21.66,1449.81,0.06,80.55,10.0,0.0,2.0,0.0,9.0,11.0,21.0,20.0,3.0,
4046,23.0,6.0,1.0,2.0,55.0,261.51,0.12,8.08,32.38,2112.27,0.09,117.35,21.0,0.0,0.0,0.0,14.0,13.0,40.0,15.0,7.0,
4047,5.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,3.0,0.0,0.0,0.0,5.0,3.0,6.0,3.0,1.0,
4048,17.0,4.0,1.0,2.0,63.0,302.86,0.12,8.33,36.34,2523.86,0.1,140.21,14.0,0.0,1.0,0.0,10.0,18.0,33.0,30.0,7.0,False
4049,17.0,16.0,16.0,16.0,126.0,585.13,0.07,14.67,39.89,8581.85,0.2,476.77,15.0,0.0,0.0,0.0,10.0,15.0,82.0,44.0,31.0,
4050,17.0,4.0,1.0,3.0,45.0,191.16,0.15,6.75,28.32,1290.31,0.06,71.68,10.0,5.0,0.0,0.0,9.0,10.0,30.0,15.0,7.0,
4051,14.0,2.0,1.0,2.0,14.0,48.43,0.29,3.5,13.84,169.51,0.02,9.42,7.0,3.0,2.0,0.0,7.0,4.0,10.0,4.0,3.0,False
4052,36.0,7.0,1.0,7.0,63.0,284.98,0.13,7.71,36.94,2198.45,0.09,122.14,27.0,3.0,3.0,1.0,9.0,14.0,39.0,24.0,13.0,
4053,14.0,1.0,1.0,1.0,62.0,272.32,0.08,13.33,20.42,3630.98,0.09,201.72,9.0,0.0,3.0,0.0,12.0,9.0,42.0,20.0,1.0,False
4054,8.0,1.0,1.0,1.0,22.0,81.41,0.15,6.75,12.06,549.52,0.03,30.53,5.0,0.0,1.0,0.0,9.0,4.0,16.0,6.0,1.0,
4055,101.0,15.0,1.0,6.0,250.0,1464.5,0.02,41.81,35.03,61225.35,0.49,3401.41,74.0,6.0,16.0,3.0,27.0,31.0,156.0,96.0,27.0,False
4056,5.0,1.0,1.0,1.0,9.0,25.27,0.67,1.5,16.84,37.9,0.01,2.11,3.0,0.0,0.0,0.0,3.0,4.0,5.0,4.0,1.0,
4057,8.0,1.0,1.0,1.0,16.0,57.36,0.25,4.0,14.34,229.44,0.02,12.75,5.0,0.0,1.0,0.0,8.0,4.0,12.0,4.0,1.0,
4058,12.0,2.0,1.0,2.0,37.0,154.29,0.1,10.0,15.43,1542.87,0.05,85.72,10.0,0.0,0.0,0.0,12.0,6.0,27.0,10.0,3.0,
4059,48.0,3.0,1.0,3.0,350.0,1965.15,0.03,32.67,60.15,64205.08,0.66,3566.95,42.0,0.0,4.0,0.0,17.0,32.0,227.0,123.0,5.0,False
4060,4.0,1.0,1.0,1.0,8.0,24.0,0.4,2.5,9.6,60.0,0.01,3.33,2.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,1.0,
4062,106.0,11.0,4.0,8.0,371.0,2217.57,0.02,41.59,53.33,92218.5,0.74,5123.25,79.0,12.0,13.0,0.0,22.0,41.0,216.0,155.0,21.0,
4063,9.0,2.0,1.0,2.0,14.0,46.51,0.19,5.25,8.86,244.16,0.02,13.56,6.0,0.0,1.0,0.0,6.0,4.0,7.0,7.0,3.0,
4064,42.0,6.0,3.0,4.0,144.0,786.16,0.07,15.0,52.41,11792.37,0.26,655.13,34.0,0.0,3.0,3.0,15.0,29.0,86.0,58.0,11.0,
4066,7.0,2.0,1.0,2.0,15.0,53.77,0.29,3.5,15.36,188.21,0.02,10.46,4.0,0.0,1.0,0.0,6.0,6.0,8.0,7.0,3.0,
4067,5.0,3.0,3.0,1.0,16.0,57.36,0.17,6.0,9.56,344.16,0.02,19.12,3.0,0.0,0.0,0.0,8.0,4.0,10.0,6.0,5.0,
4068,60.0,21.0,13.0,8.0,207.0,1297.22,0.02,41.9,30.96,54350.39,0.43,3019.47,46.0,2.0,9.0,1.0,38.0,39.0,121.0,86.0,35.0,False
4069,36.0,4.0,3.0,4.0,47.0,212.61,0.23,4.27,49.83,907.12,0.07,50.4,16.0,13.0,5.0,0.0,8.0,15.0,31.0,16.0,7.0,
4070,17.0,3.0,3.0,3.0,30.0,122.62,0.26,3.85,31.85,472.1,0.04,26.23,9.0,5.0,1.0,0.0,7.0,10.0,19.0,11.0,5.0,False
