d3mIndex,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
6926,12.0,3.0,1.0,3.0,40.0,166.8,0.1,10.0,16.68,1667.97,0.06,92.67,9.0,0.0,1.0,0.0,9.0,9.0,20.0,20.0,5.0,false
6927,42.0,4.0,4.0,3.0,174.0,961.1,0.04,26.54,36.22,25506.11,0.32,1417.01,36.0,0.0,3.0,0.0,20.0,26.0,105.0,69.0,7.0,false
6928,131.0,6.0,1.0,6.0,336.0,2030.92,0.04,23.59,86.09,47913.05,0.68,2661.84,105.0,4.0,14.0,6.0,17.0,49.0,200.0,136.0,11.0,false
6929,23.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,false
6930,25.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,false
6931,35.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,false
6932,15.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,false
6933,31.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,false
6934,10.0,1.0,1.0,1.0,24.0,88.81,0.14,7.2,12.33,639.44,0.03,35.52,5.0,0.0,3.0,0.0,8.0,5.0,15.0,9.0,1.0,false
6935,31.0,1.0,1.0,1.0,81.0,376.15,0.14,7.0,53.74,2633.07,0.13,146.28,25.0,2.0,2.0,0.0,7.0,18.0,45.0,36.0,1.0,false
6936,119.0,37.0,1.0,37.0,595.0,4340.3,0.02,48.85,88.86,212008.39,1.45,11778.24,115.0,2.0,0.0,0.0,43.0,114.0,336.0,259.0,38.0,false
6937,33.0,14.0,1.0,1.0,87.0,483.25,0.11,9.5,50.87,4590.87,0.16,255.05,31.0,0.0,0.0,0.0,19.0,28.0,59.0,28.0,15.0,false
6938,37.0,5.0,1.0,4.0,150.0,803.63,0.05,18.75,42.86,15068.12,0.27,837.12,30.0,0.0,5.0,0.0,15.0,26.0,85.0,65.0,9.0,false
6939,23.0,3.0,1.0,3.0,98.0,480.88,0.11,9.43,51.0,4533.97,0.16,251.89,20.0,0.0,1.0,0.0,9.0,21.0,54.0,44.0,5.0,false
6940,27.0,3.0,1.0,3.0,74.0,339.29,0.1,9.6,35.34,3257.16,0.11,180.95,20.0,0.0,5.0,0.0,9.0,15.0,42.0,32.0,5.0,false
6941,9.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,false
6942,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false
6943,12.0,3.0,1.0,2.0,34.0,149.34,0.11,8.8,16.97,1314.18,0.05,73.01,9.0,0.0,1.0,0.0,11.0,10.0,18.0,16.0,5.0,false
6944,25.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,false
6945,5.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2.0,0.0,1.0,0.0,4.0,4.0,5.0,4.0,1.0,false
6946,10.0,1.0,1.0,1.0,44.0,204.33,0.17,5.91,34.6,1206.82,0.07,67.05,7.0,0.0,1.0,0.0,9.0,16.0,23.0,21.0,1.0,false
6947,69.0,6.0,1.0,5.0,229.0,1278.96,0.05,20.79,61.51,26594.77,0.43,1477.49,48.0,7.0,7.0,5.0,14.0,34.0,128.0,101.0,11.0,false
6948,19.0,1.0,1.0,1.0,71.0,316.62,0.14,7.23,43.77,2290.22,0.11,127.23,15.0,0.0,0.0,0.0,7.0,15.0,40.0,31.0,1.0,false
6949,28.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,false
6950,34.0,11.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,false
6951,32.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,false
6952,74.0,2.0,1.0,2.0,293.0,1764.55,0.04,23.55,74.92,41558.92,0.59,2308.83,43.0,8.0,20.0,0.0,17.0,48.0,160.0,133.0,3.0,false
6953,11.0,1.0,1.0,1.0,27.0,102.8,0.15,6.67,15.42,685.32,0.03,38.07,6.0,0.0,3.0,0.0,8.0,6.0,17.0,10.0,1.0,false
6954,139.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,false
6955,38.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false
6956,85.0,1.0,1.0,1.0,331.0,2021.92,0.1,10.43,193.93,21081.02,0.67,1171.17,70.0,3.0,10.0,0.0,8.0,61.0,172.0,159.0,1.0,false
6957,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false
6958,8.0,1.0,1.0,1.0,17.0,58.81,0.44,2.29,25.73,134.42,0.02,7.47,7.0,0.0,1.0,0.0,4.0,7.0,9.0,8.0,1.0,false
6959,10.0,2.0,1.0,2.0,37.0,151.24,0.2,4.91,30.81,742.43,0.05,41.25,7.0,0.0,1.0,0.0,6.0,11.0,19.0,18.0,3.0,false
6960,15.0,3.0,1.0,3.0,58.0,265.93,0.08,12.5,21.27,3324.1,0.09,184.67,11.0,0.0,2.0,0.0,12.0,12.0,33.0,25.0,5.0,false
6961,22.0,6.0,5.0,4.0,92.0,432.44,0.05,19.0,22.76,8216.37,0.14,456.46,18.0,0.0,1.0,1.0,13.0,13.0,54.0,38.0,11.0,false
6962,10.0,3.0,3.0,2.0,17.0,64.73,0.19,5.4,11.99,349.52,0.02,19.42,6.0,0.0,2.0,0.0,9.0,5.0,11.0,6.0,5.0,false
6963,89.0,9.0,1.0,9.0,226.0,1294.51,0.05,21.84,59.28,28269.3,0.43,1570.52,65.0,7.0,13.0,2.0,16.0,37.0,125.0,101.0,17.0,false
6964,22.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,false
6965,4.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,2.0,0.0,0.0,0.0,4.0,5.0,6.0,5.0,1.0,false
6966,10.0,1.0,1.0,1.0,19.0,63.12,0.19,5.25,12.02,331.36,0.02,18.41,7.0,0.0,1.0,0.0,6.0,4.0,12.0,7.0,1.0,false
6967,15.0,2.0,1.0,2.0,24.0,91.38,0.15,6.67,13.71,609.18,0.03,33.84,9.0,0.0,4.0,0.0,8.0,6.0,14.0,10.0,3.0,false
6968,13.0,1.0,1.0,1.0,46.0,188.02,0.23,4.38,42.98,822.6,0.06,45.7,10.0,0.0,1.0,0.0,5.0,12.0,25.0,21.0,1.0,false
6969,25.0,6.0,6.0,5.0,117.0,630.9,0.04,23.18,27.22,14625.44,0.21,812.52,22.0,0.0,3.0,0.0,20.0,22.0,66.0,51.0,11.0,false
6970,8.0,3.0,3.0,2.0,19.0,74.23,0.17,6.0,12.37,445.39,0.02,24.74,5.0,0.0,1.0,0.0,9.0,6.0,11.0,8.0,5.0,false
6971,8.0,3.0,3.0,2.0,19.0,74.23,0.17,6.0,12.37,445.39,0.02,24.74,5.0,0.0,1.0,0.0,9.0,6.0,11.0,8.0,5.0,false
6972,30.0,8.0,1.0,8.0,131.0,706.39,0.07,14.0,50.46,9889.51,0.24,549.42,28.0,0.0,0.0,0.0,14.0,28.0,75.0,56.0,9.0,false
6973,24.0,6.0,1.0,6.0,99.0,503.66,0.09,11.45,43.97,5769.18,0.17,320.51,22.0,0.0,0.0,0.0,12.0,22.0,57.0,42.0,7.0,false
6974,36.0,10.0,1.0,10.0,163.0,919.95,0.06,16.47,55.85,15152.09,0.31,841.78,34.0,0.0,0.0,0.0,16.0,34.0,93.0,70.0,11.0,false
6975,10.0,1.0,1.0,1.0,38.0,155.32,0.17,5.95,26.1,924.18,0.05,51.34,8.0,0.0,0.0,0.0,7.0,10.0,21.0,17.0,1.0,false
6976,12.0,2.0,1.0,2.0,41.0,187.98,0.12,8.5,22.12,1597.86,0.06,88.77,8.0,1.0,1.0,0.0,12.0,12.0,24.0,17.0,3.0,false
6977,108.0,20.0,5.0,18.0,283.0,1762.76,0.03,37.34,47.21,65822.89,0.59,3656.83,85.0,0.0,21.0,0.0,31.0,44.0,177.0,106.0,25.0,false
6978,17.0,2.0,1.0,2.0,41.0,177.2,0.17,6.0,29.53,1063.19,0.06,59.07,14.0,0.0,1.0,0.0,8.0,12.0,23.0,18.0,3.0,false
6979,17.0,2.0,1.0,2.0,41.0,177.2,0.17,6.0,29.53,1063.19,0.06,59.07,14.0,0.0,1.0,0.0,8.0,12.0,23.0,18.0,3.0,false
6980,30.0,8.0,1.0,8.0,131.0,706.39,0.07,14.0,50.46,9889.51,0.24,549.42,28.0,0.0,0.0,0.0,14.0,28.0,75.0,56.0,9.0,false
6981,24.0,2.0,1.0,2.0,13.0,44.97,0.23,4.38,10.28,196.76,0.01,10.93,3.0,14.0,4.0,1.0,7.0,4.0,8.0,5.0,3.0,false
6982,13.0,3.0,1.0,3.0,44.0,209.22,0.13,8.0,26.15,1673.72,0.07,92.98,10.0,0.0,1.0,0.0,12.0,15.0,24.0,20.0,5.0,false
6983,11.0,1.0,1.0,1.0,48.0,196.2,0.14,7.0,28.03,1373.39,0.07,76.3,9.0,0.0,0.0,0.0,7.0,10.0,28.0,20.0,1.0,false
6984,29.0,5.0,1.0,5.0,94.0,461.25,0.07,14.67,31.45,6764.97,0.15,375.83,26.0,0.0,1.0,0.0,12.0,18.0,50.0,44.0,9.0,false
6985,9.0,1.0,1.0,1.0,20.0,60.0,0.17,5.83,10.29,350.0,0.02,19.44,7.0,0.0,0.0,0.0,5.0,3.0,13.0,7.0,1.0,false
6986,16.0,2.0,1.0,1.0,38.0,140.62,0.11,9.33,15.07,1312.42,0.05,72.91,13.0,0.0,1.0,0.0,7.0,6.0,22.0,16.0,3.0,false
6987,31.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,false
6988,35.0,4.0,1.0,4.0,141.0,684.98,0.05,18.64,36.75,12767.18,0.23,709.29,25.0,3.0,4.0,1.0,11.0,18.0,80.0,61.0,7.0,false
6989,32.0,2.0,1.0,2.0,275.0,1582.59,0.06,15.57,101.66,24638.11,0.53,1368.78,31.0,0.0,1.0,0.0,10.0,44.0,138.0,137.0,3.0,false
6990,29.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,false
6991,17.0,3.0,1.0,2.0,59.0,295.0,0.09,10.89,27.09,3212.22,0.1,178.46,13.0,0.0,2.0,0.0,14.0,18.0,31.0,28.0,5.0,false
6992,70.0,3.0,1.0,3.0,364.0,1836.16,0.02,40.95,44.84,75190.73,0.61,4177.26,58.0,6.0,4.0,0.0,13.0,20.0,238.0,126.0,5.0,false
6993,9.0,1.0,1.0,1.0,56.0,237.88,0.17,6.0,39.65,1427.3,0.08,79.29,7.0,0.0,0.0,0.0,6.0,13.0,30.0,26.0,1.0,false
6994,31.0,4.0,1.0,4.0,130.0,644.05,0.06,15.68,41.09,10095.41,0.21,560.86,26.0,0.0,3.0,0.0,11.0,20.0,73.0,57.0,7.0,false
6995,10.0,1.0,1.0,1.0,56.0,249.73,0.16,6.07,41.16,1515.02,0.08,84.17,8.0,0.0,0.0,0.0,7.0,15.0,30.0,26.0,1.0,false
6996,8.0,1.0,1.0,1.0,37.0,157.17,0.2,4.96,31.7,779.32,0.05,43.3,6.0,0.0,0.0,0.0,7.0,12.0,20.0,17.0,1.0,false
6997,19.0,3.0,1.0,1.0,86.0,437.52,0.14,7.38,59.28,3228.91,0.15,179.38,17.0,0.0,0.0,0.0,9.0,25.0,45.0,41.0,5.0,false
6998,40.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,false
6999,47.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,false
7000,57.0,12.0,1.0,11.0,153.0,819.71,0.07,15.32,53.5,12559.06,0.27,697.73,44.0,0.0,11.0,0.0,13.0,28.0,87.0,66.0,23.0,false
7001,25.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,false
7002,27.0,2.0,1.0,2.0,202.0,1082.23,0.12,8.57,126.26,9276.22,0.36,515.35,25.0,0.0,2.0,0.0,6.0,35.0,102.0,100.0,3.0,false
7003,12.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,false
7004,66.0,14.0,9.0,12.0,219.0,1173.3,0.03,36.83,31.85,43216.69,0.39,2400.93,43.0,2.0,19.0,0.0,17.0,24.0,115.0,104.0,27.0,false
7005,15.0,1.0,1.0,1.0,145.0,725.0,0.19,5.14,140.97,3728.57,0.24,207.14,13.0,0.0,0.0,0.0,4.0,28.0,73.0,72.0,1.0,false
7006,17.0,1.0,1.0,1.0,53.0,168.01,0.07,14.0,12.0,2352.08,0.06,130.66,14.0,0.0,1.0,0.0,6.0,3.0,39.0,14.0,1.0,false
7007,5.0,1.0,1.0,1.0,18.0,68.53,0.33,3.0,22.84,205.6,0.02,11.42,3.0,0.0,0.0,0.0,6.0,8.0,10.0,8.0,1.0,false
7008,19.0,2.0,1.0,2.0,39.0,168.56,0.13,7.77,21.69,1310.13,0.06,72.79,8.0,0.0,9.0,0.0,9.0,11.0,20.0,19.0,3.0,false
7009,21.0,2.0,1.0,1.0,59.0,263.11,0.18,5.44,48.39,1430.64,0.09,79.48,13.0,1.0,5.0,0.0,6.0,16.0,30.0,29.0,3.0,false
7010,65.0,10.0,1.0,10.0,315.0,1653.1,0.04,22.5,73.47,37194.69,0.55,2066.37,53.0,3.0,4.0,3.0,9.0,29.0,170.0,145.0,19.0,false
7011,24.0,3.0,1.0,3.0,100.0,485.8,0.08,11.84,41.02,5752.87,0.16,319.6,21.0,0.0,1.0,0.0,10.0,19.0,55.0,45.0,5.0,false
7012,26.0,4.0,1.0,4.0,80.0,376.04,0.11,8.89,42.3,3342.53,0.13,185.7,19.0,0.0,5.0,0.0,8.0,18.0,40.0,40.0,7.0,false
7013,58.0,12.0,5.0,3.0,233.0,1294.22,0.04,27.62,46.86,35747.23,0.43,1985.96,37.0,3.0,9.0,7.0,18.0,29.0,144.0,89.0,23.0,false
7014,19.0,3.0,1.0,2.0,43.0,188.87,0.08,12.0,15.74,2266.44,0.06,125.91,14.0,0.0,3.0,0.0,12.0,9.0,25.0,18.0,5.0,false
7015,22.0,6.0,6.0,5.0,105.0,566.19,0.05,20.45,27.68,11581.23,0.19,643.4,19.0,0.0,3.0,0.0,20.0,22.0,60.0,45.0,11.0,false
7016,12.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,false
7017,22.0,6.0,6.0,5.0,105.0,566.19,0.05,20.45,27.68,11581.23,0.19,643.4,19.0,0.0,3.0,0.0,20.0,22.0,60.0,45.0,11.0,false
7018,21.0,2.0,1.0,2.0,109.0,524.0,0.07,13.89,37.73,7277.8,0.17,404.32,17.0,1.0,1.0,0.0,10.0,18.0,59.0,50.0,3.0,false
7019,10.0,2.0,1.0,1.0,38.0,166.91,0.15,6.82,24.48,1138.01,0.06,63.22,6.0,0.0,1.0,0.0,10.0,11.0,23.0,15.0,3.0,false
7020,22.0,5.0,1.0,3.0,69.0,341.84,0.07,15.0,22.79,5127.59,0.11,284.87,16.0,0.0,3.0,0.0,15.0,16.0,37.0,32.0,9.0,false
7021,10.0,2.0,1.0,2.0,19.0,72.34,0.12,8.1,8.93,585.95,0.02,32.54,7.0,0.0,1.0,0.0,9.0,5.0,10.0,9.0,3.0,false
7022,10.0,2.0,1.0,2.0,19.0,72.34,0.12,8.1,8.93,585.95,0.02,32.54,7.0,0.0,1.0,0.0,9.0,5.0,10.0,9.0,3.0,false
7023,10.0,2.0,1.0,2.0,19.0,72.34,0.12,8.1,8.93,585.95,0.02,32.54,7.0,0.0,1.0,0.0,9.0,5.0,10.0,9.0,3.0,false
7024,10.0,2.0,1.0,2.0,19.0,72.34,0.12,8.1,8.93,585.95,0.02,32.54,7.0,0.0,1.0,0.0,9.0,5.0,10.0,9.0,3.0,false
7025,10.0,2.0,1.0,1.0,36.0,158.12,0.15,6.82,23.19,1078.11,0.05,59.9,6.0,0.0,1.0,0.0,10.0,11.0,21.0,15.0,3.0,false
7026,22.0,5.0,1.0,3.0,69.0,341.84,0.07,15.0,22.79,5127.59,0.11,284.87,16.0,0.0,3.0,0.0,15.0,16.0,37.0,32.0,9.0,false
7027,10.0,2.0,1.0,2.0,19.0,72.34,0.12,8.1,8.93,585.95,0.02,32.54,7.0,0.0,1.0,0.0,9.0,5.0,10.0,9.0,3.0,false
7028,10.0,2.0,1.0,1.0,36.0,158.12,0.15,6.82,23.19,1078.11,0.05,59.9,6.0,0.0,1.0,0.0,10.0,11.0,21.0,15.0,3.0,false
7029,22.0,5.0,1.0,3.0,69.0,341.84,0.07,15.0,22.79,5127.59,0.11,284.87,16.0,0.0,3.0,0.0,15.0,16.0,37.0,32.0,9.0,false
7030,26.0,6.0,1.0,4.0,90.0,454.0,0.06,17.5,25.94,7944.92,0.15,441.38,20.0,0.0,3.0,0.0,15.0,18.0,48.0,42.0,11.0,false
7031,10.0,2.0,1.0,2.0,19.0,72.34,0.12,8.1,8.93,585.95,0.02,32.54,7.0,0.0,1.0,0.0,9.0,5.0,10.0,9.0,3.0,false
7032,33.0,6.0,1.0,4.0,95.0,475.0,0.05,21.5,22.09,10212.5,0.16,567.36,25.0,0.0,3.0,3.0,16.0,16.0,52.0,43.0,11.0,false
7033,11.0,2.0,1.0,2.0,39.0,165.67,0.12,8.55,19.38,1416.47,0.06,78.69,8.0,0.0,1.0,0.0,9.0,10.0,20.0,19.0,3.0,false
7034,16.0,5.0,1.0,5.0,53.0,232.79,0.09,10.91,21.34,2539.56,0.08,141.09,13.0,0.0,1.0,0.0,10.0,11.0,29.0,24.0,9.0,false
7035,13.0,3.0,1.0,2.0,27.0,112.59,0.16,6.25,18.01,703.67,0.04,39.09,8.0,0.0,3.0,0.0,10.0,8.0,17.0,10.0,5.0,false
7036,13.0,3.0,1.0,2.0,27.0,112.59,0.16,6.25,18.01,703.67,0.04,39.09,8.0,0.0,3.0,0.0,10.0,8.0,17.0,10.0,5.0,false
7037,29.0,1.0,1.0,1.0,93.0,308.94,0.05,18.75,16.48,5792.61,0.1,321.81,24.0,0.0,3.0,0.0,6.0,4.0,68.0,25.0,1.0,false
7038,47.0,3.0,1.0,3.0,178.0,1019.57,0.05,19.8,51.49,20187.48,0.34,1121.53,35.0,1.0,9.0,0.0,18.0,35.0,101.0,77.0,5.0,false
7039,63.0,8.0,1.0,7.0,176.0,966.57,0.03,30.4,31.79,29383.61,0.32,1632.42,54.0,0.0,7.0,0.0,20.0,25.0,100.0,76.0,15.0,false
7040,46.0,9.0,8.0,5.0,164.0,889.91,0.06,17.38,51.2,15465.98,0.3,859.22,40.0,0.0,4.0,0.0,14.0,29.0,92.0,72.0,17.0,false
7041,5.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,3.0,0.0,0.0,0.0,4.0,5.0,6.0,5.0,1.0,false
7042,6.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,3.0,0.0,1.0,0.0,4.0,5.0,6.0,5.0,1.0,false
7043,9.0,1.0,1.0,1.0,29.0,116.0,0.2,5.06,22.95,586.44,0.04,32.58,6.0,0.0,1.0,0.0,7.0,9.0,16.0,13.0,1.0,false
7044,15.0,1.0,1.0,1.0,39.0,168.56,0.22,4.58,36.83,771.46,0.06,42.86,9.0,0.0,2.0,0.0,7.0,13.0,22.0,17.0,1.0,false
7045,22.0,1.0,1.0,1.0,20.0,80.0,0.25,4.0,20.0,320.0,0.03,17.78,18.0,0.0,0.0,0.0,8.0,8.0,12.0,8.0,1.0,false
7046,6.0,1.0,1.0,1.0,13.0,39.0,0.56,1.8,21.67,70.2,0.01,3.9,4.0,0.0,0.0,0.0,3.0,5.0,7.0,6.0,1.0,false
7047,13.0,1.0,1.0,1.0,37.0,140.87,0.41,2.45,57.39,345.78,0.05,19.21,10.0,0.0,1.0,0.0,3.0,11.0,19.0,18.0,1.0,false
7048,13.0,1.0,1.0,1.0,37.0,140.87,0.41,2.45,57.39,345.78,0.05,19.21,12.0,0.0,1.0,0.0,3.0,11.0,19.0,18.0,1.0,false
7049,6.0,1.0,1.0,1.0,13.0,39.0,0.56,1.8,21.67,70.2,0.01,3.9,4.0,0.0,0.0,0.0,3.0,5.0,7.0,6.0,1.0,false
7050,5.0,1.0,1.0,1.0,15.0,55.51,0.29,3.5,15.86,194.27,0.02,10.79,3.0,0.0,0.0,0.0,7.0,6.0,9.0,6.0,1.0,false
7051,19.0,4.0,1.0,4.0,54.0,229.39,0.14,7.29,31.46,1672.62,0.08,92.92,15.0,0.0,2.0,0.0,7.0,12.0,29.0,25.0,7.0,false
7052,281.0,78.0,3.0,77.0,1698.0,11329.78,0.01,105.84,107.04,1199190.81,3.78,66621.71,243.0,0.0,36.0,0.0,25.0,77.0,1046.0,652.0,152.0,false
7053,379.0,57.0,36.0,21.0,1215.0,8747.6,0.01,120.09,72.85,1050455.77,2.92,58358.65,277.0,54.0,46.0,0.0,47.0,100.0,704.0,511.0,106.0,false
7054,20.0,2.0,1.0,1.0,59.0,277.33,0.19,5.34,51.91,1481.5,0.09,82.31,13.0,1.0,4.0,0.0,7.0,19.0,30.0,29.0,3.0,false
7055,25.0,4.0,1.0,4.0,83.0,425.73,0.17,5.78,73.68,2459.78,0.14,136.65,23.0,0.0,2.0,0.0,8.0,27.0,44.0,39.0,7.0,false
7056,35.0,5.0,1.0,4.0,132.0,697.67,0.07,14.25,48.96,9941.84,0.23,552.32,29.0,3.0,3.0,0.0,13.0,26.0,75.0,57.0,9.0,false
7057,24.0,2.0,1.0,2.0,55.0,248.8,0.13,7.71,32.25,1919.28,0.08,106.63,13.0,1.0,6.0,1.0,9.0,14.0,31.0,24.0,3.0,false
7058,9.0,2.0,1.0,2.0,17.0,62.91,0.16,6.4,9.83,402.61,0.02,22.37,6.0,0.0,1.0,0.0,8.0,5.0,9.0,8.0,3.0,false
7059,10.0,2.0,1.0,2.0,20.0,76.15,0.12,8.1,9.4,616.79,0.03,34.27,7.0,0.0,1.0,0.0,9.0,5.0,11.0,9.0,3.0,false
7060,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,false
7061,65.0,18.0,18.0,6.0,280.0,1580.28,0.03,34.0,46.48,53729.51,0.53,2984.97,58.0,1.0,4.0,0.0,20.0,30.0,178.0,102.0,35.0,false
7062,28.0,5.0,5.0,5.0,86.0,426.06,0.07,15.0,28.4,6390.91,0.14,355.05,18.0,0.0,8.0,0.0,15.0,16.0,54.0,32.0,9.0,false
7063,36.0,5.0,1.0,2.0,102.0,531.36,0.07,14.48,36.71,7692.13,0.18,427.34,23.0,2.0,9.0,0.0,16.0,21.0,64.0,38.0,9.0,false
7064,47.0,6.0,1.0,5.0,75.0,393.59,0.08,12.6,31.24,4959.29,0.13,275.52,28.0,11.0,6.0,0.0,18.0,20.0,47.0,28.0,9.0,false
7065,16.0,2.0,1.0,2.0,33.0,147.16,0.18,5.42,27.17,797.12,0.05,44.28,9.0,3.0,2.0,0.0,10.0,12.0,20.0,13.0,3.0,false
7066,61.0,20.0,14.0,8.0,230.0,1263.13,0.05,20.1,62.85,25384.76,0.42,1410.26,50.0,4.0,3.0,0.0,14.0,31.0,141.0,89.0,39.0,false
7067,40.0,1.0,1.0,1.0,172.0,927.48,0.05,20.0,46.37,18549.57,0.31,1030.53,31.0,1.0,5.0,0.0,16.0,26.0,107.0,65.0,1.0,false
7068,21.0,4.0,1.0,3.0,50.0,245.34,0.13,7.88,31.15,1932.09,0.08,107.34,18.0,0.0,1.0,0.0,14.0,16.0,32.0,18.0,5.0,false
7069,24.0,1.0,1.0,1.0,69.0,324.33,0.08,12.83,25.27,4162.24,0.11,231.24,16.0,1.0,4.0,0.0,14.0,12.0,47.0,22.0,1.0,false
7070,24.0,2.0,1.0,2.0,37.0,167.37,0.23,4.27,39.23,714.12,0.06,39.67,12.0,3.0,5.0,0.0,8.0,15.0,21.0,16.0,3.0,false
7071,11.0,1.0,1.0,1.0,27.0,105.49,0.27,3.67,28.77,386.78,0.04,21.49,8.0,0.0,1.0,0.0,6.0,9.0,16.0,11.0,1.0,false
7072,29.0,4.0,1.0,4.0,86.0,444.61,0.09,11.02,40.34,4900.41,0.15,272.25,22.0,0.0,5.0,0.0,13.0,23.0,47.0,39.0,7.0,false
7073,17.0,1.0,1.0,1.0,52.0,241.48,0.17,5.88,41.05,1420.47,0.08,78.92,11.0,0.0,4.0,0.0,8.0,17.0,27.0,25.0,1.0,false
7074,12.0,3.0,1.0,3.0,45.0,187.65,0.15,6.8,27.6,1276.0,0.06,70.89,9.0,0.0,1.0,0.0,8.0,10.0,28.0,17.0,5.0,false
7075,24.0,3.0,3.0,2.0,73.0,377.4,0.07,13.87,27.21,5234.0,0.13,290.78,16.0,1.0,5.0,0.0,17.0,19.0,42.0,31.0,5.0,false
7076,4.0,1.0,1.0,1.0,11.0,36.54,0.29,3.5,10.44,127.89,0.01,7.11,2.0,0.0,0.0,0.0,7.0,3.0,8.0,3.0,1.0,false
7077,30.0,3.0,1.0,3.0,88.0,458.43,0.07,13.71,33.43,6287.07,0.15,349.28,20.0,0.0,7.0,1.0,16.0,21.0,52.0,36.0,5.0,false
7078,5.0,1.0,1.0,1.0,18.0,64.53,0.25,4.0,16.12,258.12,0.02,14.34,3.0,0.0,0.0,0.0,6.0,6.0,10.0,8.0,1.0,false
7079,97.0,22.0,1.0,20.0,197.0,1272.51,0.05,22.2,57.32,28249.68,0.42,1569.43,72.0,0.0,23.0,0.0,33.0,55.0,123.0,74.0,26.0,false
